──────────────────────────────────────────────────────────────────────
  AlphaZero Gomoku – Study Run: cfg2
──────────────────────────────────────────────────────────────────────
{
  "_comment": "Config 2 \u2013 5-blk 64ch, 200 sims, MultiStep[150,250,350,450] \u03b3=0.5 (gradual 4-step staircase)",
  "name": "cfg2",
  "n_iters": 500,
  "games_per_iter": 50,
  "n_sims_train": 200,
  "n_sims_eval": 100,
  "temp_threshold": 8,
  "c_puct": 1.5,
  "heuristic_game_rate": 0.5,
  "train_steps": 300,
  "batch_size": 512,
  "lr": 0.002,
  "lr_schedule": {
    "type": "multistep",
    "milestones": [
      150,
      250,
      350,
      450
    ],
    "gamma": 0.5
  },
  "grad_clip": null,
  "value_loss_weight": 2.0,
  "buffer_size": 200000,
  "l2_reg": 0.0001,
  "eval_freq": 50,
  "save_freq": 50,
  "eval_games": 20,
  "channels": 64,
  "res_blocks": 5,
  "value_fc_hidden": 64,
  "stop_iter": 200
}
──────────────────────────────────────────────────────────────────────
Device : cuda
Params : 390,490  (5 res-blocks, 64 ch, value-fc 64)
torch.compile : enabled
──────────────────────────────────────────────────────────────────────
  Training for 200/500 iterations  |  games/iter = 50  |  initial sims/move = 200  |  sequential
──────────────────────────────────────────────────────────────────────
Iter 120/500 | gameLen=  9.9 | pl=2.3076  vl=0.3275 | buf=200000 | lr=2.00e-03 | sims=200 | 1178s
Iter 121/500 | gameLen= 10.3 | pl=2.3051  vl=0.3322 | buf=200000 | lr=2.00e-03 | sims=200 | 1187s
Iter 122/500 | gameLen=  9.9 | pl=2.2956  vl=0.3342 | buf=200000 | lr=2.00e-03 | sims=200 | 1196s
Iter 123/500 | gameLen=  9.5 | pl=2.2944  vl=0.3352 | buf=200000 | lr=2.00e-03 | sims=200 | 1205s
Iter 124/500 | gameLen= 11.6 | pl=2.2936  vl=0.3308 | buf=200000 | lr=2.00e-03 | sims=200 | 1215s
Iter 125/500 | gameLen=  9.6 | pl=2.2916  vl=0.3303 | buf=200000 | lr=2.00e-03 | sims=200 | 1224s
Iter 126/500 | gameLen=  9.7 | pl=2.2809  vl=0.3361 | buf=200000 | lr=2.00e-03 | sims=200 | 1233s
Iter 127/500 | gameLen=  9.8 | pl=2.2827  vl=0.3354 | buf=200000 | lr=2.00e-03 | sims=200 | 1242s
Iter 128/500 | gameLen=  9.4 | pl=2.2840  vl=0.3294 | buf=200000 | lr=2.00e-03 | sims=200 | 1251s
Iter 129/500 | gameLen=  9.9 | pl=2.2729  vl=0.3327 | buf=200000 | lr=2.00e-03 | sims=200 | 1260s
Iter 130/500 | gameLen= 11.2 | pl=2.2664  vl=0.3277 | buf=200000 | lr=2.00e-03 | sims=200 | 1269s
Iter 131/500 | gameLen=  9.6 | pl=2.2651  vl=0.3274 | buf=200000 | lr=2.00e-03 | sims=200 | 1278s
Iter 132/500 | gameLen=  9.9 | pl=2.2606  vl=0.3276 | buf=200000 | lr=2.00e-03 | sims=200 | 1287s
Iter 133/500 | gameLen= 11.5 | pl=2.2644  vl=0.3295 | buf=200000 | lr=2.00e-03 | sims=200 | 1297s
Iter 134/500 | gameLen= 10.6 | pl=2.2509  vl=0.3233 | buf=200000 | lr=2.00e-03 | sims=200 | 1307s
Iter 135/500 | gameLen= 10.0 | pl=2.2505  vl=0.3223 | buf=200000 | lr=2.00e-03 | sims=200 | 1316s
Iter 136/500 | gameLen=  9.8 | pl=2.2482  vl=0.3194 | buf=200000 | lr=2.00e-03 | sims=200 | 1325s
Iter 137/500 | gameLen= 10.1 | pl=2.2366  vl=0.3226 | buf=200000 | lr=2.00e-03 | sims=200 | 1335s
Iter 138/500 | gameLen= 11.2 | pl=2.2390  vl=0.3190 | buf=200000 | lr=2.00e-03 | sims=200 | 1345s
Iter 139/500 | gameLen= 10.4 | pl=2.2311  vl=0.3199 | buf=200000 | lr=2.00e-03 | sims=200 | 1354s
Iter 140/500 | gameLen= 11.7 | pl=2.2257  vl=0.3204 | buf=200000 | lr=2.00e-03 | sims=200 | 1363s
Iter 141/500 | gameLen= 10.9 | pl=2.2229  vl=0.3193 | buf=200000 | lr=2.00e-03 | sims=200 | 1373s
Iter 142/500 | gameLen= 11.8 | pl=2.2306  vl=0.3262 | buf=200000 | lr=2.00e-03 | sims=200 | 1382s
Iter 143/500 | gameLen= 11.3 | pl=2.2185  vl=0.3207 | buf=200000 | lr=2.00e-03 | sims=200 | 1392s
Iter 144/500 | gameLen= 10.0 | pl=2.2101  vl=0.3146 | buf=200000 | lr=2.00e-03 | sims=200 | 1401s
Iter 145/500 | gameLen= 10.2 | pl=2.2079  vl=0.3161 | buf=200000 | lr=2.00e-03 | sims=200 | 1410s
Iter 146/500 | gameLen=  9.9 | pl=2.2106  vl=0.3234 | buf=200000 | lr=2.00e-03 | sims=200 | 1419s
Iter 147/500 | gameLen= 11.2 | pl=2.2163  vl=0.3196 | buf=200000 | lr=2.00e-03 | sims=200 | 1429s
Iter 148/500 | gameLen=  9.8 | pl=2.2068  vl=0.3140 | buf=200000 | lr=2.00e-03 | sims=200 | 1439s
Iter 149/500 | gameLen= 10.5 | pl=2.2010  vl=0.3116 | buf=200000 | lr=2.00e-03 | sims=200 | 1448s
Iter 150/500 | gameLen= 10.5 | pl=2.2038  vl=0.3108 | buf=200000 | lr=1.00e-03 | sims=200 | 1457s
  [eval]  vs random=1.00   vs heuristic=0.00
  [ckpt]  saved checkpoint_0150.pt
Iter 151/500 | gameLen= 10.7 | pl=2.1286  vl=0.2997 | buf=200000 | lr=1.00e-03 | sims=200 | 1468s
Iter 152/500 | gameLen= 10.8 | pl=2.0943  vl=0.2893 | buf=200000 | lr=1.00e-03 | sims=200 | 1478s
Iter 153/500 | gameLen= 10.3 | pl=2.0693  vl=0.2843 | buf=200000 | lr=1.00e-03 | sims=200 | 1488s
Iter 154/500 | gameLen= 11.3 | pl=2.0668  vl=0.2877 | buf=200000 | lr=1.00e-03 | sims=200 | 1498s
Iter 155/500 | gameLen= 11.0 | pl=2.0655  vl=0.2826 | buf=200000 | lr=1.00e-03 | sims=200 | 1507s
